,1,2,3,4,5,6,7,8,9,10
theta_x0,-0.03159037951526717,-0.030602721733649023,0.031189438036067392,0.01393467938738565,0.027508188729841416,-0.013417441765124364,0.01156980853973525,0.07614363496460218,0.049135748597343994,0.008541187613535641
theta_x1,-0.008658839659627245,0.05091041633060968,-0.027898601646381065,0.07265146265813097,0.034390568963715014,0.03235551348951148,0.04949664221203248,0.09871941691717007,0.08986641635067175,-0.023463216663699566
theta_x2,0.08388487665359164,-0.06433662930068228,-0.076286405728674,-0.09322643736328912,0.04959182247579635,0.008340443159586307,0.020488592856248405,0.07973851466956128,0.0008678911955994429,-0.08764322671513325
theta_x3,-0.08274578971822488,0.03614414673330904,0.006530335489174326,0.026779141531041807,-0.06742218194932219,-0.04334195224290359,-0.1126783374196521,-0.009174177505988966,-0.06377108320023667,0.05424181097298579
theta_x4,0.03565794082730801,0.08891555441359061,0.09193260974095281,-0.016650948222035094,0.09541634127994633,-0.08704231551883808,-0.053166171688724374,-0.026416925510442908,-0.02746281144805222,-0.013443554182171332
theta_x5,-0.05786308108664558,0.056163980850489466,0.08483335629381614,0.11492750374144887,-0.06028601750148355,-0.05234854737932276,0.02338593954396366,0.02194141495954859,0.017286600617038482,-0.11764801013546282
theta_x6,0.05005469799109694,-0.020666327713460695,-0.04312302843182161,-0.0883519983607024,0.07677159390456534,-0.055410666254248044,-0.10167057889495001,-0.00497326874768624,0.05497502663273057,0.0670392789155206
theta_x7,0.05091802479341276,-0.11187607130443049,0.0557567639113888,0.05051477079869907,0.05260479393730281,0.08493792794164463,0.07909495355408913,-0.05311462236304408,-0.017724338508258816,-0.06342584628439357
theta_x8,-0.020541311543188716,0.04041928480478611,0.04614619975428754,-0.03089982896944431,-0.025092994485247752,0.06360484386334192,0.0841694590774771,0.056042718339039566,-0.02116786556858346,0.051903086741881876
theta_x9,0.10255108306786498,0.04068787780724455,0.03148086381820795,0.06353817449554126,0.03529067279004927,-0.14001570513443176,-0.023070987462741607,0.1336396745182985,-0.04393205284887136,0.003755994644470805
theta_x10,0.10137266705008524,-0.12469252138349216,-0.09485480332885142,-0.009133296792315832,-0.1083521129782189,-0.07235405907958532,0.003432236692573483,0.05731855746524185,-0.03330284414303022,-0.06939636605653007
theta_x11,-0.062336477135756664,0.005330967510052755,0.019004679958655183,-0.006887562719731015,-0.07866441670728871,-0.1267824921764006,0.03044257513546565,-0.11175010486826406,0.10364769218612495,-0.036929582731160496
theta_x12,0.01335601371781825,-0.04226236051041911,-0.09931695036056067,-0.02380727904457665,0.019128726097345006,0.05314897956444267,-0.06920199780225607,0.0036211510505653015,0.02489251913153023,-0.05528662034063445
theta_x13,0.06265415779948573,-0.052841704397493264,-0.0035566131110354154,-0.08565278049866389,0.009731691880838304,0.019476815990506623,-0.039282749666085394,0.04364851815301561,-0.03866377604928495,-0.10371206784557932
theta_x14,0.0857783658378956,0.03495229162326084,0.11205863332359545,-0.06606088422161319,-0.09172341523777511,0.06649029064708034,-0.03478792439010512,-0.058758060013053365,-0.11599952067901367,0.06399739077495051
theta_x15,-0.04583607409588926,-0.02714784762093365,0.07788498038867017,-0.09832922660251578,0.009806046235676463,-0.02687319983183054,-0.1256028893404164,-0.067436337969772,-0.09059942679255036,0.017918518759328355
theta_x16,-0.02182140446576601,-0.0837215747015173,0.034059204947745524,0.06212102927144864,0.021499127786767165,0.014164711832898323,0.06867371288508645,-0.010548479777799475,-0.055517457469826295,-0.09902403147452347
theta_x17,0.06690346505307096,-0.03949747255684431,0.02700858137269623,-0.03185438139791694,0.09616239900375674,0.02947204684785882,-0.10270889122114692,0.08058315525931407,-0.07476711530337944,0.03499859556022463
theta_x18,-0.07147717202927846,0.017367009006921796,-0.006768262693026889,0.02623540300398883,-0.017201100555817313,-0.024347977006498957,-0.08173052356614374,0.03180663164360796,-0.000742082128371352,0.018203274540515662
theta_x19,0.11227131140565864,-0.05339655999735204,-0.015808249718142257,0.04881663777625487,-0.04914165385028744,-0.03281638235218923,-0.11386208531681973,-0.1113570495792767,-0.035939154402715716,0.03941968442303314
theta_x20,0.11184531821625031,-0.11128491664563954,0.07540716450835636,-0.049909702723496374,-0.019350566354059923,-0.10229630747634852,-0.0023015421169407723,0.06424049809655316,0.02864721572483516,0.01773517386708191
theta_x21,-0.06125121565465159,-0.0828088231979297,-0.012183972946816576,0.0969549924994774,0.09345609596321347,0.07227116215637942,-0.08277588288116702,0.09093621980212573,0.08942406094439175,-0.07331031803280848
theta_x22,-0.04026007088213152,0.09447186750082633,0.03430593501370012,-0.0524846533225102,0.04144196141144415,0.0769427336848843,0.1016368975544585,0.01630488402992929,0.013204661245870976,-0.05021543395018764
theta_x23,0.08531523545188552,-0.043201801507925124,-0.12277856489871716,-0.08232701075987774,0.08472876012574507,0.0424363531924416,0.0003734680710188405,0.07502109417717787,-0.0276189968563572,-0.04231587060613517
theta_x24,-0.060740069969057016,0.007461848675000816,0.04062608167783997,-0.11055237828524926,-0.001632739247583119,-0.028080158381238143,-0.0069410738806939855,-0.034291439473655594,-0.04836567481860489,0.16370259970788212
theta_x25,0.10406217051063277,-0.016615641198264624,-0.10585941169381255,-0.028840258229824684,0.0016511891800774533,-0.01710924245931847,0.009825565680996224,-0.06820995794036937,-0.0470413808845543,-0.0925170298318984
theta_x26,0.06558464118786142,0.026573950033257437,-0.05757387853680357,0.10591865899223417,-0.11286248479888486,0.05755903632985866,0.02267437580362631,0.028245434424687542,-0.03091849834367388,-0.09877838439399263
theta_x27,-0.002161048030144535,0.05684794575800678,-0.004230585601724535,0.07918391424575735,-0.08590034947928542,-0.12079372124222425,0.025390307425510662,-0.007615151904819798,0.053204348639257035,0.05289155652757512
theta_x28,-0.0039105517299880144,-0.10380559588279725,0.037681516078149006,-0.12667441466088383,0.09525209868367078,0.00725066681015234,-0.06905799774747434,0.0249076717566829,0.05991647984645087,0.003980681419297434
theta_x29,-0.09134243299449812,0.04877632624364534,-0.019599153270911347,0.004514707266377251,-0.07133778821136931,-0.0029326509613389375,-0.06935495377017899,-0.052931220897532286,0.026447086833458387,0.06639839408071739
theta_x30,-0.09027978465918703,-0.04432527444872901,-0.06944274726729203,0.04571223826529749,0.10576789288836798,0.060270475749549725,-0.0767733621864177,-0.0669642830027088,-0.05835617984877709,0.0576762187068393
theta_x31,-0.005452336291404615,-0.08949038494840156,0.0013313398115683732,0.015795070932563077,-0.06125637566133714,-0.03169952914267746,0.019182500813854482,0.051643150021638065,0.0665243759463147,-0.10574730768141033
theta_x32,0.034670065842400635,-0.029324534260070548,0.060803304416385776,-0.08060571167295208,0.06788677516785828,-0.09050517153438743,-0.06875697645940917,-0.0081477780292171,0.06354630589517232,0.022010376873737268
theta_x33,-0.09488099573729394,0.08297912370811622,-0.002124195340799595,0.081765417263179,0.07709703436778294,0.09532533879351486,-0.040702550564107806,-0.11705600798415058,-0.03589648357046759,0.07672727871496424
theta_x34,-0.021375824192737456,0.07627438994339093,-0.049091775611958106,-0.026786118733883924,0.004341429403179098,0.11452821902808893,0.08700936335312849,-0.0721063518930947,-0.05478773244094565,-0.10840758844796798
theta_x35,-0.06489014249200457,0.03684818853010115,-0.01777966112234561,-0.020426070023002823,-0.03038380928751443,-0.05449665616633944,0.05540432863852471,-0.025359920401949045,-0.07397765331270517,0.013713944372294779
theta_x36,-0.08592534104962424,0.04171286280073781,-0.08797215532125054,0.018022632580154848,0.10942890784931933,0.08863118126304964,-0.03216192124075345,-0.06062574602482961,-0.04788376893904538,-0.008819342967191533
theta_x37,-0.06704830607385327,-0.03856809883514961,0.06956768062414773,0.05336700565334122,0.07084812180826114,0.05682247952846218,-0.052137149427841326,-0.100486044655373,-0.06228497271953055,0.10405673568189679
theta_x38,-0.026108230833860914,-0.03468100092081889,0.08298673497966327,0.022496509843058614,-0.04676001553845142,0.05854802449749707,-0.036970115853322806,-0.059681344198387325,0.06528232314149748,-0.14211235607037642
theta_x39,0.07926563238720279,0.06600956870563277,-0.03509875478500103,0.015590197839535767,-0.051828076900223764,0.00024319844192954832,-0.07535123679860811,0.07066172454813333,-0.126513713520236,-0.12852153177511447
theta_x40,0.09578899515468257,-0.07056733131538895,0.05334420587158888,-0.13225935066087963,-0.0442385129593734,-0.04933478188079901,-0.020618507079520405,-0.07768632221503644,-0.025209943134505648,-0.07665529387831196
theta_x41,0.042615643907393114,0.048269016230125784,0.12142335690575104,-0.08373426561109594,0.010907757226789674,-0.03126062299312951,-0.001309468798605372,0.0921901181225998,-0.0036873574063467376,0.004444727129937767
theta_x42,0.0448792635138328,-0.01876189313107518,-0.043352834539026316,-0.11659617803450248,-0.04368149343393852,-0.03558235699926038,-0.06807279396706882,-0.07296314554978721,0.052342527081112734,0.0957291978417783
theta_x43,-0.06214068041486603,0.05817826565966768,0.065059875224941,-0.143421682042936,0.07923830317197911,-0.09178358003583659,0.06742324144383392,-0.07253079745440351,-0.12571649710413899,-0.02187975669698141
theta_x44,0.023828721075532237,0.02897188257844972,-0.040526846580329824,-0.09193466619811332,0.07603605772663077,-0.08022194261409396,-0.09775528737500296,0.05476854798177479,0.0009578287936419299,-0.09349374524257706
theta_x45,0.12540366291993643,0.061105909152912856,-0.11093948463785443,0.006631702520853358,-0.010270497056104996,0.01089194896105394,0.06928610400059462,0.0017177637777696458,-0.04051332698172854,-0.12826629570389173
theta_x46,0.0985730650154172,0.03536692416137265,0.047730955303577106,0.0060045850718880535,0.016341747018480186,0.06267765394823999,0.01441906935225348,0.008142952932898797,0.0714143763895651,-0.06484892943561867
theta_x47,0.0950434836827813,-0.014887721450867015,0.05603747736720287,0.021439105685204185,0.06331099659248463,0.08345804480120628,-0.024508517963642673,-0.06011753414283388,0.01985765435260652,-0.10747244752126092
theta_x48,-0.05880316282652013,-0.06437056080492158,0.033056149203691404,-0.009821481009636458,-0.03358917172119817,-0.03637017017466944,0.07450716106755904,0.042202152773442136,0.005703520227078353,0.03224214023119168
theta_x49,0.12277252453159922,0.11857602218155322,0.06485343143016176,0.08016989824207618,0.05319711422246368,0.06804828067776776,-0.06677563003428615,0.0747248060734014,0.0724407220953899,-0.1428172055719805
